,Boston,Chicago,Houston,LosAngeles,Miami,NewYork,Philadelphia,Phoenix,SanFrancisco,Seattle
2015-02,4.462061202388687,1.4266223662423454,0.0,0.0,0.0,1.2523037017166505,0.7634403944571522,0.0,0.0,0.0
2015-03,0.5115528978314803,0.38268285708146293,0.0,0.0,0.0,0.8624089575548655,0.7435607163741764,0.0,0.0,0.003636363636363636
2015-04,0.00751054852320675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006685236768802229
2015-05,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06,0.0,0.011440677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0.0,0.0008712121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0.03982608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,0.0,0.639956424956425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015101410934744266
2015-12,1.225290322580645,0.3825208607817303,0.0,0.0,0.0,0.012307692307692308,0.0,0.0,0.0,4.635006789732724
2016-01,1.386795097784979,0.34742239000211494,0.0,0.0,0.0,1.6521089373153708,1.4066901858048606,0.0,0.0,0.03093121693121693
2016-02,0.6106605971448006,0.6596625050924126,0.0,0.0,0.0,0.23892547205235978,0.3477481619792274,0.0,0.0,0.0
2016-03,0.6997536391630553,0.03186567164179104,0.0,0.0,0.0,0.047403975575400506,0.0094279176201373,0.0,0.0,0.00040650406504065035
2016-04,0.416838905775076,0.033723404255319146,0.0,0.0,0.0,0.0003717472118959107,0.0469767441860465,0.0,0.0,0.0
2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,0.004597014925373134,0.06186440677966102,0.0,0.0,0.0,0.0016778523489932886,0.0008796296296296295,0.0,0.0,0.04613333333333333
2016-12,0.7206054088086228,1.0809545724135958,0.0,0.0,0.0,0.24503626957979305,0.03876327861250778,0.0,0.0,39.17694250518908
2017-01,0.9450601261642002,0.033134911399159826,0.0,0.0,0.0,0.6224200591729335,0.4358189521447817,0.0,0.0,0.09236407526141761
2017-02,1.796230054679567,0.06360046828418744,0.0,0.0,0.0,0.927911739745403,0.2007644431209053,0.0,0.0,1.144148140649249
2017-03,1.4346411212185535,0.4796220715050633,0.0,0.0,0.0,0.8851252708041291,0.5034881417906657,0.0,0.0,0.15981220657276993
2017-04,0.005731707317073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,0.0,0.00015974440894568688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03668639053254438
2017-11,0.0,0.008756001788359379,0.0,0.0,0.0,0.00023166023166023165,0.0,0.0,0.0,0.01408695652173913
2017-12,409.9061840264987,7.7985930275278745,0.16099290780141845,0.0,0.0,202.94192617000834,128.24786218640128,0.0,0.0,0.3064347012014355
2018-01,0.9952832868817674,0.4749278465515485,0.011451612903225807,0.0,0.0,1.3368996062992122,0.1165449018839611,0.0,0.0,0.028141025641025635
